detalle_id,pedido_id,producto_id,cantidad,precio_lista,precio_unitario,costo_unitario,descuento_aplicado
3530,1769,31,1,9.2,9.2,3.69,0.0
3531,1539,24,1,13.8,13.8,5.47,0.0
3532,1967,46,1,9.2,9.2,3.66,0.0
3533,1894,44,2,18.4,16.56,7.39,0.1
3534,1772,45,1,11.5,11.5,4.57,0.0
3535,1617,26,1,51.75,46.58,20.33,0.1
3536,2159,41,1,51.75,51.75,20.49,0.0
3537,2081,40,1,32.2,32.2,12.71,0.0
3538,1947,32,2,20.7,20.7,8.2,0.0
3539,1177,46,1,9.2,8.74,3.69,0.05
3540,1844,45,1,11.5,11.5,4.66,0.0
3541,1844,48,1,17.25,17.25,6.82,0.0
3542,1149,40,1,32.2,32.2,13.04,0.0
3543,1149,2,1,1380.0,1380.0,907.22,0.0
3544,1620,31,1,9.2,9.2,3.65,0.0
3545,2457,50,1,46.0,46.0,18.11,0.0
3546,1879,28,1,63.25,63.25,25.54,0.0
3547,2472,21,1,20.7,20.7,8.12,0.0
3548,1138,29,1,18.4,17.48,7.21,0.05
3549,1147,19,2,103.5,103.5,40.94,0.0
3550,1147,41,2,51.75,51.75,20.24,0.0
3551,1147,32,1,20.7,20.7,8.24,0.0
3552,1845,14,1,747.5,710.12,527.6,0.05
3553,1845,5,1,1840.0,1840.0,1313.21,0.0
3554,2581,14,1,747.5,747.5,525.73,0.0
3555,2581,6,1,977.5,977.5,697.86,0.0
3556,1485,44,2,18.4,16.56,7.21,0.1
3557,2090,9,1,460.0,460.0,248.59,0.0
3558,2444,2,1,1380.0,1380.0,931.96,0.0
3559,2444,1,1,1610.0,1610.0,1089.51,0.0
3560,2008,5,1,1840.0,1840.0,1303.26,0.0
3561,2545,13,1,1265.0,1265.0,889.45,0.0
3562,1954,38,1,40.25,40.25,16.11,0.0
3563,2368,20,2,13.8,13.8,5.45,0.0
3564,2134,20,1,13.8,13.8,5.58,0.0
3565,2611,16,2,17.25,17.25,6.91,0.0
3566,2611,24,1,13.8,13.8,5.41,0.0
3567,1824,45,1,11.5,10.92,4.64,0.05
3568,1971,5,1,1840.0,1840.0,1290.07,0.0
3569,1971,37,2,25.3,25.3,10.0,0.0
3570,1971,9,1,460.0,460.0,246.48,0.0
3571,1904,14,1,747.5,747.5,536.98,0.0
3572,2348,16,1,17.25,17.25,6.98,0.0
3573,1673,20,1,13.8,13.8,5.61,0.0
3574,1402,10,1,51.75,51.75,27.04,0.0
3575,1880,1,1,1610.0,1529.5,1069.82,0.05
3576,1319,26,1,51.75,49.16,20.79,0.05
3577,2000,47,2,20.7,20.7,8.28,0.0
3578,2098,35,1,46.0,43.7,18.25,0.05
3579,1609,1,1,1610.0,1610.0,1082.45,0.0
3580,1310,47,1,20.7,19.66,8.32,0.05
3581,3558,37,1,29.7,29.7,14.88,0.0
3582,3145,34,2,39.15,39.15,19.2,0.0
3583,3802,20,2,16.2,14.58,8.11,0.1
3584,2901,1,1,1890.0,1795.5,1560.14,0.05
3585,2901,4,1,472.5,472.5,389.12,0.0
3586,2892,19,1,121.5,115.43,60.66,0.05
3587,3932,27,1,43.2,43.2,21.22,0.0
3588,4036,37,1,29.7,29.7,14.94,0.0
3589,3420,18,1,33.75,33.75,16.7,0.0
3590,3420,39,1,16.2,16.2,7.91,0.0
3591,4141,36,1,24.3,21.87,12.1,0.1
3592,3873,19,1,121.5,121.5,59.91,0.0
3593,3873,44,1,21.6,21.6,10.58,0.0
3594,3955,41,1,60.75,60.75,29.82,0.0
3595,3495,23,1,47.25,47.25,23.61,0.0
3596,3188,28,1,74.25,74.25,36.5,0.0
3597,4051,39,2,16.2,16.2,8.12,0.0
3598,3557,35,1,54.0,54.0,26.33,0.0
3599,4208,22,1,29.7,29.7,14.47,0.0
3600,2823,9,1,540.0,540.0,349.79,0.0
3601,3683,21,1,24.3,24.3,11.75,0.0
3602,3683,46,1,10.8,10.8,5.35,0.0
3603,3206,49,2,39.15,39.15,19.22,0.0
3604,3617,19,1,121.5,121.5,60.95,0.0
3605,3581,35,1,54.0,51.3,26.83,0.05
3606,3720,42,1,43.2,43.2,21.62,0.0
3607,3209,24,2,16.2,16.2,8.0,0.0
3608,3376,32,1,24.3,24.3,11.76,0.0
3609,3370,22,1,29.7,26.73,14.89,0.1
3610,3460,35,1,54.0,54.0,26.2,0.0
3611,3460,18,2,33.75,33.75,16.8,0.0
3612,3329,18,1,33.75,33.75,16.82,0.0
3613,3329,37,2,29.7,26.73,14.5,0.1
3614,2693,4,1,472.5,472.5,384.1,0.0
3615,2693,14,1,877.5,833.63,766.85,0.05
3616,2837,21,1,24.3,23.08,12.16,0.05
3617,4132,11,1,108.0,108.0,71.05,0.0
3618,3341,47,1,24.3,21.87,12.08,0.1
3619,3769,17,1,40.5,38.48,19.78,0.05
3620,2815,15,1,81.0,81.0,70.11,0.0
3621,3980,37,1,29.7,29.7,14.38,0.0
3622,2886,8,1,378.0,359.1,327.53,0.05
3623,2670,17,1,40.5,40.5,20.2,0.0
3624,2670,38,1,47.25,47.25,23.6,0.0
3625,2670,44,1,21.6,19.44,10.83,0.1
3626,3838,13,1,1485.0,1485.0,1287.99,0.0
3627,3838,5,1,2160.0,1944.0,1922.1,0.1
3628,4149,32,1,24.3,24.3,11.8,0.0
3629,2844,45,1,13.5,13.5,6.79,0.0
3630,2685,39,1,16.2,16.2,7.99,0.0
3631,3427,48,1,20.25,20.25,10.07,0.0
3632,2802,30,1,13.5,13.5,6.65,0.0
3633,2802,39,2,16.2,16.2,7.92,0.0
3634,3274,28,1,74.25,74.25,35.99,0.0
3635,3840,43,1,74.25,74.25,36.25,0.0
3636,3545,44,1,21.6,21.6,10.45,0.0
3637,3545,48,1,20.25,20.25,9.82,0.0
3638,3591,17,1,40.5,40.5,20.11,0.0
3639,3881,44,1,21.6,21.6,10.65,0.0
3640,3881,19,2,121.5,121.5,61.07,0.0
3641,3895,19,1,121.5,115.43,59.02,0.05
3642,3895,25,2,37.8,37.8,18.3,0.0
3643,3667,41,1,60.75,60.75,30.27,0.0
3644,3735,29,1,21.6,21.6,10.66,0.0
3645,3857,42,2,43.2,43.2,21.11,0.0
3646,4033,20,1,16.2,15.39,7.88,0.05
3647,4111,39,1,16.2,16.2,8.11,0.0
3648,3762,34,2,39.15,39.15,19.09,0.0
3649,3825,19,1,121.5,121.5,60.24,0.0
3650,3390,9,1,540.0,540.0,360.28,0.0
3651,4024,39,1,16.2,14.58,7.98,0.1
3652,3399,33,1,20.25,20.25,9.86,0.0
3653,3696,35,1,54.0,54.0,26.77,0.0
3654,4084,26,1,60.75,60.75,30.27,0.0
3655,4084,3,1,810.0,810.0,653.82,0.0
3656,3679,21,1,24.3,24.3,11.84,0.0
3657,3679,27,1,43.2,43.2,21.51,0.0
3658,3800,46,1,10.8,10.8,5.25,0.0
3659,3624,46,1,10.8,10.8,5.38,0.0
3660,2888,36,2,24.3,24.3,12.04,0.0
3661,3848,18,1,33.75,33.75,16.34,0.0
3662,3642,13,1,1485.0,1485.0,1327.75,0.0
3663,4177,22,2,29.7,29.7,14.86,0.0
3664,3719,48,1,20.25,19.24,10.16,0.05
3665,3563,29,1,21.6,21.6,10.72,0.0
3666,3563,35,1,54.0,54.0,26.72,0.0
3667,2767,26,2,60.75,60.75,29.96,0.0
3668,2728,12,1,337.5,337.5,225.86,0.0
3669,3542,33,1,20.25,20.25,9.88,0.0
3670,3126,18,2,33.75,33.75,16.48,0.0
3671,3937,40,1,37.8,34.02,18.66,0.1
3672,3662,31,1,10.8,10.8,5.31,0.0
3673,4050,25,1,37.8,37.8,18.38,0.0
3674,3839,22,1,29.7,28.22,14.53,0.05
3675,3698,40,2,37.8,35.91,18.68,0.05
3676,3698,4,1,472.5,472.5,385.72,0.0
3677,3698,19,1,121.5,121.5,60.65,0.0
3678,3609,13,1,1485.0,1485.0,1295.89,0.0
3679,3609,38,1,47.25,44.89,23.21,0.05
3680,3609,12,1,337.5,337.5,223.93,0.0
3681,3609,10,1,60.75,60.75,40.65,0.0
3682,3609,11,1,108.0,102.6,70.92,0.05
3683,3029,7,1,945.0,850.5,839.18,0.1
3684,3029,9,1,540.0,540.0,362.07,0.0
3685,3029,5,1,2160.0,2160.0,1856.76,0.0
3686,4134,41,1,60.75,60.75,30.48,0.0
3687,4134,18,1,33.75,33.75,16.62,0.0
3688,4231,29,1,21.6,20.52,10.69,0.05
3689,4231,16,1,20.25,20.25,9.9,0.0
3690,2948,32,2,24.3,21.87,11.77,0.1
3691,2948,37,1,29.7,29.7,14.61,0.0
3692,3544,42,2,43.2,43.2,21.29,0.0
3693,2818,28,1,74.25,74.25,36.16,0.0
3694,2818,40,1,37.8,37.8,18.54,0.0
3695,3447,43,2,74.25,74.25,36.08,0.0
3696,3447,49,1,39.15,39.15,19.0,0.0
3697,3447,44,2,21.6,21.6,10.76,0.0
3698,2699,39,2,16.2,16.2,8.04,0.0
3699,2699,22,1,29.7,28.22,14.39,0.05
3700,2699,38,1,47.25,47.25,22.95,0.0
3701,3756,24,2,16.2,16.2,7.92,0.0
3702,3739,25,2,37.8,37.8,18.45,0.0
3703,3836,34,2,39.15,39.15,19.52,0.0
3704,2951,40,2,37.8,34.02,18.73,0.1
3705,2764,31,2,10.8,10.8,5.38,0.0
3706,3580,8,1,378.0,378.0,327.82,0.0
3707,3580,9,1,540.0,486.0,354.62,0.1
3708,3484,24,1,16.2,16.2,8.1,0.0
3709,3346,33,2,20.25,20.25,9.85,0.0
3710,2686,29,1,21.6,21.6,10.77,0.0
3711,2956,19,1,121.5,121.5,59.79,0.0
3712,2956,47,2,24.3,24.3,12.17,0.0
3713,2956,11,1,108.0,108.0,70.59,0.0
3714,3732,46,1,10.8,9.72,5.3,0.1
3715,3732,26,2,60.75,60.75,29.9,0.0
3716,3160,18,1,33.75,33.75,16.37,0.0
3717,3202,45,1,13.5,13.5,6.74,0.0
3718,3202,26,2,60.75,60.75,29.62,0.0
3719,3202,47,1,24.3,24.3,11.9,0.0
3720,3025,48,2,20.25,20.25,9.91,0.0
3721,3551,50,1,54.0,54.0,26.61,0.0
3722,4206,46,1,10.8,10.8,5.27,0.0
3723,4206,24,1,16.2,16.2,8.06,0.0
3724,3216,15,1,81.0,81.0,69.68,0.0
3725,3216,11,1,108.0,108.0,70.86,0.0
3726,3281,28,2,74.25,74.25,36.54,0.0
3727,3062,34,1,39.15,39.15,19.63,0.0
3728,3032,42,2,43.2,41.04,21.02,0.05
3729,2979,37,2,29.7,29.7,14.7,0.0
3730,3969,31,2,10.8,10.8,5.43,0.0
3731,3824,27,1,43.2,43.2,20.96,0.0
3732,2765,20,2,16.2,16.2,8.05,0.0
3733,2748,24,1,16.2,16.2,8.13,0.0
3734,3084,44,1,21.6,21.6,10.81,0.0
3735,4108,50,1,54.0,54.0,26.35,0.0
3736,3439,50,1,54.0,54.0,26.35,0.0
3737,3439,34,1,39.15,39.15,19.0,0.0
3738,3439,23,1,47.25,47.25,22.89,0.0
3739,2916,38,1,47.25,44.89,23.35,0.05
3740,2916,30,1,13.5,12.82,6.78,0.05
3741,2916,42,1,43.2,38.88,21.65,0.1
3742,3898,11,1,108.0,97.2,69.81,0.1
3743,3898,19,1,121.5,121.5,58.98,0.0
3744,3898,28,1,74.25,66.82,37.09,0.1
3745,3898,3,1,810.0,769.5,657.44,0.05
3746,2827,17,1,40.5,38.48,19.95,0.05
3747,3441,25,2,37.8,37.8,18.41,0.0
3748,3412,49,1,39.15,39.15,18.94,0.0
3749,2723,12,1,337.5,337.5,221.73,0.0
3750,2723,3,1,810.0,810.0,675.23,0.0
3751,3570,46,1,10.8,10.8,5.3,0.0
3752,3869,7,1,945.0,945.0,827.31,0.0
3753,3749,45,1,13.5,12.82,6.57,0.05
3754,3559,24,1,16.2,16.2,7.85,0.0
3755,2857,18,2,33.75,33.75,16.51,0.0
3756,4188,31,1,10.8,10.8,5.42,0.0
3757,3178,22,1,29.7,29.7,14.71,0.0
3758,3178,27,1,43.2,43.2,21.5,0.0
3759,3806,33,1,20.25,20.25,10.0,0.0
3760,3394,40,1,37.8,34.02,18.65,0.1
3761,2961,24,2,16.2,15.39,8.02,0.05
3762,2961,40,1,37.8,35.91,18.55,0.05
3763,3561,27,1,43.2,43.2,21.21,0.0
3764,3561,8,1,378.0,378.0,329.84,0.0
3765,3561,28,1,74.25,74.25,36.36,0.0
3766,2946,44,2,21.6,21.6,10.45,0.0
3767,3300,22,1,29.7,29.7,14.73,0.0
3768,3300,33,2,20.25,20.25,9.85,0.0
3769,3629,17,1,40.5,40.5,19.82,0.0
3770,3017,12,1,337.5,337.5,225.58,0.0
3771,3017,3,1,810.0,810.0,659.42,0.0
3772,3742,27,1,43.2,43.2,21.2,0.0
3773,2842,34,1,39.15,39.15,19.67,0.0
3774,2875,11,1,108.0,108.0,69.91,0.0
3775,3198,21,1,24.3,24.3,11.92,0.0
3776,2747,37,1,29.7,29.7,14.38,0.0
3777,2747,48,1,20.25,20.25,10.18,0.0
3778,2747,10,1,60.75,60.75,40.51,0.0
3779,2747,3,1,810.0,810.0,654.49,0.0
3780,3107,22,1,29.7,29.7,14.66,0.0
3781,2785,39,1,16.2,16.2,8.07,0.0
3782,2725,18,1,33.75,32.06,16.66,0.05
3783,3604,3,1,810.0,810.0,664.62,0.0
3784,3576,42,2,43.2,43.2,21.18,0.0
3785,3186,41,1,60.75,54.68,30.33,0.1
3786,4040,29,1,21.6,21.6,10.77,0.0
3787,3774,19,1,121.5,121.5,60.1,0.0
3788,4199,18,2,33.75,33.75,16.94,0.0
3789,3649,50,1,54.0,51.3,26.58,0.05
3790,3295,25,1,37.8,37.8,18.38,0.0
3791,3055,49,1,39.15,35.24,19.22,0.1
3792,2944,37,1,29.7,29.7,14.69,0.0
3793,3589,27,1,43.2,43.2,21.73,0.0
3794,3110,45,1,13.5,13.5,6.79,0.0
3795,2895,45,1,13.5,13.5,6.72,0.0
3796,3905,49,1,39.15,39.15,19.58,0.0
3797,3905,16,1,20.25,20.25,10.17,0.0
3798,3905,13,1,1485.0,1485.0,1289.8,0.0
3799,3905,11,1,108.0,108.0,71.21,0.0
3800,4055,31,1,10.8,10.8,5.4,0.0
3801,4055,24,1,16.2,16.2,7.94,0.0
3802,4055,25,1,37.8,37.8,18.77,0.0
3803,3428,31,1,10.8,10.8,5.4,0.0
3804,3428,7,1,945.0,945.0,831.78,0.0
3805,3902,39,1,16.2,16.2,8.08,0.0
3806,3020,29,1,21.6,21.6,10.79,0.0
3807,3294,15,1,81.0,76.95,71.04,0.05
3808,3294,11,1,108.0,108.0,71.68,0.0
3809,4163,10,1,60.75,57.71,39.33,0.05
3810,4163,3,1,810.0,810.0,656.62,0.0
3811,3870,28,1,74.25,70.54,37.19,0.05
3812,3543,35,1,54.0,54.0,27.07,0.0
3813,3270,32,1,24.3,24.3,11.86,0.0
3814,3270,1,1,1890.0,1890.0,1561.65,0.0
3815,3270,2,1,1620.0,1620.0,1355.9,0.0
3816,3847,32,2,24.3,24.3,12.19,0.0
3817,2885,12,1,337.5,337.5,217.83,0.0
3818,2814,23,1,47.25,47.25,23.71,0.0
3819,2814,49,1,39.15,39.15,19.23,0.0
3820,2814,10,1,60.75,60.75,39.5,0.0
3821,2814,3,1,810.0,769.5,664.14,0.05
3822,3091,19,1,121.5,121.5,60.67,0.0
3823,3989,33,1,20.25,20.25,9.79,0.0
3824,3612,9,1,540.0,486.0,362.19,0.1
3825,3612,3,1,810.0,810.0,652.74,0.0
3826,3211,31,1,10.8,10.26,5.43,0.05
3827,3475,30,1,13.5,13.5,6.71,0.0
3828,3463,45,1,13.5,13.5,6.68,0.0
3829,3463,30,1,13.5,13.5,6.54,0.0
3830,3632,44,1,21.6,21.6,10.46,0.0
3831,2665,37,1,29.7,29.7,14.9,0.0
3832,4066,40,1,37.8,37.8,18.89,0.0
3833,4066,29,1,21.6,21.6,10.65,0.0
3834,4066,35,1,54.0,51.3,26.39,0.05
3835,3082,35,1,54.0,51.3,27.0,0.05
3836,2732,45,1,13.5,13.5,6.69,0.0
3837,2777,14,1,877.5,877.5,775.42,0.0
3838,2692,40,1,37.8,37.8,18.91,0.0
3839,2692,20,1,16.2,16.2,8.04,0.0
3840,2692,48,1,20.25,20.25,10.07,0.0
3841,3180,38,1,47.25,42.52,23.32,0.1
3842,3737,35,1,54.0,48.6,26.53,0.1
3843,3006,33,2,20.25,20.25,10.18,0.0
3844,3129,38,1,47.25,47.25,23.07,0.0
3845,2880,13,1,1485.0,1485.0,1279.41,0.0
3846,2880,5,1,2160.0,2160.0,1922.83,0.0
3847,4256,24,1,16.2,16.2,7.87,0.0
3848,3072,12,1,337.5,337.5,222.7,0.0
3849,3072,10,1,60.75,60.75,40.31,0.0
3850,3361,36,2,24.3,21.87,11.81,0.1
3851,4176,9,1,540.0,540.0,356.45,0.0
3852,4062,27,1,43.2,43.2,21.45,0.0
3853,2934,36,1,24.3,24.3,11.78,0.0
3854,3981,38,1,47.25,47.25,23.6,0.0
3855,3981,7,1,945.0,945.0,827.59,0.0
3856,3981,6,1,1147.5,1147.5,1025.18,0.0
3857,2847,18,1,33.75,33.75,16.53,0.0
3858,3277,27,1,43.2,43.2,21.15,0.0
3859,3498,16,1,20.25,19.24,10.07,0.05
3860,2671,19,1,121.5,121.5,60.62,0.0
3861,3268,35,1,54.0,54.0,26.63,0.0
3862,4232,24,1,16.2,14.58,7.91,0.1
3863,4232,5,1,2160.0,2160.0,1902.27,0.0
3864,4232,7,1,945.0,945.0,843.95,0.0
3865,3763,45,1,13.5,13.5,6.64,0.0
3866,3600,50,2,54.0,54.0,26.87,0.0
3867,3600,48,1,20.25,20.25,10.11,0.0
3868,2878,12,1,337.5,303.75,225.18,0.1
3869,4240,48,2,20.25,20.25,10.03,0.0
3870,4240,50,1,54.0,51.3,26.76,0.05
3871,4161,20,1,16.2,16.2,8.09,0.0
3872,3757,39,1,16.2,16.2,8.01,0.0
3873,3757,42,1,43.2,41.04,21.35,0.05
3874,3813,14,1,877.5,877.5,754.76,0.0
3875,3813,11,1,108.0,108.0,71.29,0.0
3876,2726,25,1,37.8,37.8,18.89,0.0
3877,3343,27,1,43.2,43.2,21.37,0.0
3878,3343,12,1,337.5,320.62,225.76,0.05
3879,2985,3,1,810.0,810.0,674.44,0.0
3880,2985,1,1,1890.0,1890.0,1564.47,0.0
3881,3230,23,1,47.25,47.25,22.85,0.0
3882,2983,37,1,29.7,28.22,14.84,0.05
3883,3133,39,2,16.2,16.2,7.85,0.0
3884,4127,24,2,16.2,14.58,8.13,0.1
3885,2718,34,1,39.15,39.15,19.15,0.0
3886,2718,2,1,1620.0,1539.0,1311.53,0.05
3887,2718,6,1,1147.5,1147.5,995.73,0.0
3888,2718,15,1,81.0,72.9,72.43,0.1
3889,3137,37,2,29.7,29.7,14.68,0.0
3890,3137,45,1,13.5,12.82,6.58,0.05
3891,2749,22,1,29.7,29.7,14.74,0.0
3892,2787,48,1,20.25,19.24,10.16,0.05
3893,2787,43,2,74.25,66.82,36.97,0.1
3894,3090,28,1,74.25,74.25,36.27,0.0
3895,3090,44,1,21.6,21.6,10.51,0.0
3896,3090,36,1,24.3,23.08,11.95,0.05
3897,3340,21,1,24.3,24.3,12.12,0.0
3898,3474,41,1,60.75,60.75,29.45,0.0
3899,4216,43,1,74.25,74.25,37.18,0.0
3900,2667,17,2,40.5,36.45,19.77,0.1
3901,2667,23,1,47.25,47.25,23.57,0.0
3902,4183,46,1,10.8,10.26,5.25,0.05
3903,2822,26,2,60.75,60.75,30.29,0.0
3904,3117,44,1,21.6,21.6,10.48,0.0
3905,3218,30,1,13.5,13.5,6.63,0.0
3906,3002,45,2,13.5,13.5,6.78,0.0
3907,4103,36,1,24.3,24.3,12.05,0.0
3908,4103,20,1,16.2,16.2,8.14,0.0
3909,4248,7,1,945.0,897.75,817.54,0.05
3910,4248,8,1,378.0,378.0,335.7,0.0
3911,3407,16,2,20.25,20.25,10.16,0.0
3912,3633,21,1,24.3,24.3,11.76,0.0
3913,3892,14,1,877.5,877.5,779.06,0.0
3914,3303,9,1,540.0,540.0,359.09,0.0
3915,3303,10,1,60.75,60.75,40.36,0.0
3916,3944,33,1,20.25,18.23,10.16,0.1
3917,3217,50,1,54.0,48.6,26.79,0.1
3918,2702,25,2,37.8,37.8,18.61,0.0
3919,3631,25,1,37.8,37.8,18.58,0.0
3920,4195,44,1,21.6,21.6,10.48,0.0
3921,4195,17,2,40.5,38.48,20.25,0.05
3922,4195,12,1,337.5,320.62,222.84,0.05
3923,2810,36,1,24.3,24.3,11.81,0.0
3924,4257,50,2,54.0,51.3,26.88,0.05
3925,3592,34,1,39.15,39.15,18.95,0.0
3926,3121,1,1,1890.0,1890.0,1541.16,0.0
3927,3121,14,1,877.5,833.63,780.64,0.05
3928,3092,27,1,43.2,38.88,21.71,0.1
3929,4045,17,1,40.5,40.5,20.36,0.0
3930,4045,32,1,24.3,23.08,12.22,0.05
3931,3597,22,1,29.7,29.7,14.79,0.0
3932,3982,35,2,54.0,54.0,26.49,0.0
3933,3054,38,1,47.25,47.25,23.16,0.0
3934,2925,20,1,16.2,16.2,7.9,0.0
3935,2994,50,1,54.0,54.0,26.4,0.0
3936,3965,39,1,16.2,16.2,8.01,0.0
3937,3994,17,1,40.5,40.5,20.23,0.0
3938,3526,19,1,121.5,121.5,60.4,0.0
3939,3476,50,2,54.0,54.0,26.42,0.0
3940,3476,37,2,29.7,28.22,14.88,0.05
3941,2700,19,1,121.5,115.43,60.94,0.05
3942,3141,46,2,10.8,10.8,5.38,0.0
3943,2772,31,1,10.8,10.8,5.42,0.0
3944,4048,5,1,2160.0,2160.0,1887.28,0.0
3945,4048,8,1,378.0,359.1,326.31,0.05
3946,3578,33,2,20.25,20.25,9.92,0.0
3947,3603,23,2,47.25,47.25,22.86,0.0
3948,3734,30,1,13.5,13.5,6.57,0.0
3949,3734,31,2,10.8,10.8,5.43,0.0
3950,3406,32,1,24.3,24.3,12.22,0.0
3951,3424,50,1,54.0,51.3,26.4,0.05
3952,3850,50,1,54.0,54.0,26.31,0.0
3953,2936,21,1,24.3,24.3,12.0,0.0
3954,3247,38,1,47.25,47.25,23.39,0.0
3955,3074,31,1,10.8,10.8,5.27,0.0
3956,3984,46,1,10.8,9.72,5.25,0.1
3957,3271,9,1,540.0,540.0,355.17,0.0
3958,3246,45,1,13.5,13.5,6.58,0.0
3959,2840,3,1,810.0,810.0,655.88,0.0
3960,2840,30,1,13.5,13.5,6.71,0.0
3961,2840,20,1,16.2,15.39,7.87,0.05
3962,2840,14,1,877.5,877.5,755.45,0.0
3963,4252,45,1,13.5,13.5,6.73,0.0
3964,4194,22,2,29.7,29.7,14.7,0.0
3965,4194,49,2,39.15,39.15,19.43,0.0
3966,4194,2,1,1620.0,1458.0,1343.57,0.1
3967,4194,1,1,1890.0,1890.0,1574.51,0.0
3968,2799,49,1,39.15,39.15,19.09,0.0
3969,3766,23,1,47.25,47.25,23.58,0.0
3970,3766,36,1,24.3,24.3,12.16,0.0
3971,3258,45,1,13.5,13.5,6.7,0.0
3972,3311,18,1,33.75,33.75,16.45,0.0
3973,2960,44,2,21.6,21.6,10.59,0.0
3974,3015,22,1,29.7,26.73,14.65,0.1
3975,2711,34,2,39.15,39.15,18.93,0.0
3976,2729,4,1,472.5,425.25,381.66,0.1
3977,2736,32,2,24.3,24.3,11.97,0.0
3978,2987,35,1,54.0,54.0,26.32,0.0
3979,4001,18,1,33.75,33.75,16.88,0.0
3980,3061,15,1,81.0,81.0,70.86,0.0
3981,2849,29,1,21.6,21.6,10.78,0.0
3982,3620,34,1,39.15,39.15,19.22,0.0
3983,3479,48,1,20.25,20.25,10.05,0.0
3984,3049,18,1,33.75,33.75,16.56,0.0
3985,2783,16,1,20.25,18.23,10.13,0.1
3986,2682,24,2,16.2,16.2,8.01,0.0
3987,2682,36,1,24.3,24.3,12.17,0.0
3988,2682,49,1,39.15,37.19,19.11,0.05
3989,3904,46,1,10.8,10.8,5.38,0.0
3990,3518,34,1,39.15,35.24,19.64,0.1
3991,3518,44,1,21.6,21.6,10.84,0.0
3992,4211,47,1,24.3,24.3,11.75,0.0
3993,3131,40,1,37.8,37.8,18.79,0.0
3994,2928,48,1,20.25,19.24,10.08,0.05
3995,2928,45,2,13.5,13.5,6.72,0.0
3996,3534,32,1,24.3,24.3,12.05,0.0
3997,3534,37,1,29.7,26.73,14.75,0.1
3998,3493,34,2,39.15,39.15,19.2,0.0
3999,3433,4,1,472.5,472.5,387.42,0.0
4000,3699,39,2,16.2,16.2,7.87,0.0
4001,3699,20,1,16.2,16.2,8.12,0.0
4002,2997,39,2,16.2,16.2,8.11,0.0
4003,2997,18,1,33.75,33.75,16.45,0.0
4004,4253,42,2,43.2,43.2,20.95,0.0
4005,4253,28,1,74.25,74.25,36.9,0.0
4006,4253,39,1,16.2,16.2,8.14,0.0
4007,2853,50,1,54.0,54.0,26.89,0.0
4008,2853,18,1,33.75,33.75,16.46,0.0
4009,3034,33,1,20.25,20.25,10.16,0.0
4010,3616,35,1,54.0,54.0,27.06,0.0
4011,2770,35,1,54.0,54.0,27.09,0.0
4012,2769,42,1,43.2,38.88,21.1,0.1
4013,3795,41,1,60.75,60.75,30.5,0.0
4014,3358,34,1,39.15,39.15,19.14,0.0
4015,3816,8,1,378.0,378.0,337.17,0.0
4016,4239,41,2,60.75,60.75,30.32,0.0
4017,3530,42,1,43.2,43.2,21.67,0.0
4018,3290,3,1,810.0,810.0,672.75,0.0
4019,3290,4,1,472.5,472.5,389.37,0.0
4020,3787,36,1,24.3,21.87,12.22,0.1
4021,3654,22,1,29.7,29.7,14.47,0.0
4022,2999,26,1,60.75,60.75,29.42,0.0
4023,3936,17,1,40.5,40.5,19.74,0.0
4024,3936,22,1,29.7,28.22,14.53,0.05
4025,3325,28,2,74.25,74.25,36.8,0.0
4026,3325,39,1,16.2,14.58,7.84,0.1
4027,3768,30,1,13.5,13.5,6.62,0.0
4028,3821,9,1,540.0,540.0,354.23,0.0
4029,3354,29,1,21.6,21.6,10.45,0.0
4030,3354,27,1,43.2,38.88,21.21,0.1
4031,4010,19,1,121.5,121.5,60.88,0.0
4032,4010,20,1,16.2,16.2,7.87,0.0
4033,3791,30,1,13.5,13.5,6.57,0.0
4034,3791,6,1,1147.5,1147.5,1015.0,0.0
4035,4152,42,1,43.2,43.2,21.34,0.0
4036,3915,32,1,24.3,24.3,12.21,0.0
4037,3915,41,1,60.75,54.68,30.07,0.1
4038,3705,2,1,1620.0,1539.0,1349.52,0.05
4039,3916,35,1,54.0,54.0,26.81,0.0
4040,3068,49,1,39.15,39.15,19.13,0.0
4041,2968,30,1,13.5,13.5,6.72,0.0
4042,2968,36,1,24.3,24.3,12.12,0.0
4043,2684,5,1,2160.0,2160.0,1884.97,0.0
4044,4116,26,2,60.75,60.75,30.42,0.0
4045,2811,1,1,1890.0,1890.0,1578.92,0.0
4046,2811,48,1,20.25,20.25,9.88,0.0
4047,3722,29,1,21.6,20.52,10.85,0.05
4048,3364,34,1,39.15,39.15,19.63,0.0
4049,3779,43,1,74.25,74.25,36.1,0.0
4050,3887,31,1,10.8,10.8,5.27,0.0
4051,2712,39,1,16.2,16.2,8.11,0.0
4052,3459,31,1,10.8,10.26,5.24,0.05
4053,2755,25,2,37.8,37.8,18.67,0.0
4054,3041,8,1,378.0,378.0,335.87,0.0
4055,2705,27,1,43.2,43.2,21.3,0.0
4056,3152,9,1,540.0,540.0,358.02,0.0
4057,3783,35,1,54.0,48.6,26.45,0.1
4058,3066,4,1,472.5,472.5,381.2,0.0
4059,3865,38,1,47.25,47.25,23.57,0.0
4060,3706,30,1,13.5,13.5,6.76,0.0
4061,3706,18,2,33.75,33.75,16.8,0.0
