pedido_id,cliente_id,fecha_pedido,canal_venta,medio_pago,estado_pedido,tipo_envio,costo_envio
2265,353,2024-11-18,Online,Transferencia,Entregado,Entrega Estandar,8.19
2266,387,2024-11-18,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2267,586,2024-11-19,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2268,1017,2024-11-19,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.01
2269,561,2024-11-19,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.54
2270,331,2024-11-19,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2271,859,2024-11-19,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2272,523,2024-11-19,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.4
2273,728,2024-11-19,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2274,445,2024-11-20,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.6
2275,496,2024-11-20,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2276,594,2024-11-20,Online,Transferencia,Entregado,Entrega Estandar,7.87
2277,117,2024-11-21,Online,Tarjeta de Credito,Entregado,Entrega Estandar,9.1
2278,407,2024-11-21,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2279,728,2024-11-21,Online,Tarjeta de Credito,Entregado,Entrega Estandar,37.07
2280,251,2024-11-21,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2281,917,2024-11-21,Online,Tarjeta de Debito,Entregado,Entrega Estandar,32.91
2282,148,2024-11-21,Online,Tarjeta de Debito,Entregado,Entrega Estandar,27.88
2283,168,2024-11-21,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2284,1099,2024-11-21,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
2285,1153,2024-11-21,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.48
2286,676,2024-11-21,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.41
2287,1079,2024-11-21,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.96
2288,586,2024-11-22,Online,Transferencia,Entregado,Entrega Estandar,39.02
2289,382,2024-11-22,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2290,1103,2024-11-22,Online,Transferencia,Entregado,Entrega Estandar,8.58
2291,1057,2024-11-22,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2292,301,2024-11-22,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2293,35,2024-11-22,Online,Tarjeta de Credito,Entregado,Entrega Estandar,31.05
2294,600,2024-11-23,Online,Tarjeta de Credito,Entregado,Entrega Express,7.33
2295,130,2024-11-23,Online,Tarjeta de Debito,Devuelto,Entrega Estandar,9.18
2296,552,2024-11-23,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2297,950,2024-11-23,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2298,206,2024-11-23,Online,Transferencia,Entregado,Entrega Estandar,30.88
2299,189,2024-11-24,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2300,845,2024-11-24,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2301,965,2024-11-24,Online,Transferencia,Entregado,Entrega Estandar,7.03
2302,978,2024-11-25,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.76
2303,266,2024-11-25,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
2304,850,2024-11-25,Online,Transferencia,Entregado,Entrega Estandar,6.83
2305,880,2024-11-25,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
2306,383,2024-11-25,Online,Transferencia,Cancelado,Entrega Estandar,0.0
2307,858,2024-11-26,Online,Tarjeta de Debito,Entregado,Entrega Estandar,7.27
2308,396,2024-11-26,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2309,395,2024-11-26,Online,Transferencia,Entregado,Entrega Express,7.05
2310,725,2024-11-26,Online,Tarjeta de Credito,Entregado,Entrega Estandar,6.93
2311,1075,2024-11-26,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
2312,456,2024-11-26,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
2313,382,2024-11-27,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
2314,195,2024-11-27,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.44
2315,1094,2024-11-27,Online,Tarjeta de Debito,Entregado,Entrega Estandar,8.72
2316,345,2024-11-27,Online,Tarjeta de Credito,Entregado,Entrega Estandar,30.03
2317,877,2024-11-27,Online,Transferencia,Entregado,Entrega Estandar,7.65
2318,443,2024-11-28,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2319,284,2024-11-28,Online,Tarjeta de Debito,Entregado,Entrega Estandar,32.18
2320,865,2024-11-28,Online,Tarjeta de Credito,Entregado,Entrega Estandar,38.21
2321,360,2024-11-28,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2322,834,2024-11-29,Online,Tarjeta de Debito,Entregado,Entrega Express,7.19
2323,978,2024-11-29,Online,Transferencia,Entregado,Entrega Estandar,37.66
2324,713,2024-11-29,Online,Transferencia,Entregado,Entrega Estandar,31.78
2325,1075,2024-11-29,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
2326,383,2024-11-29,Online,Transferencia,Entregado,Entrega Estandar,30.67
2327,407,2024-11-29,Online,Transferencia,Entregado,Entrega Estandar,7.66
2328,621,2024-11-29,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.45
2329,843,2024-11-30,Online,Transferencia,Entregado,Entrega Express,51.04
2330,1010,2024-11-30,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.25
2331,360,2024-11-30,Online,Transferencia,Entregado,Entrega Estandar,8.31
2332,891,2024-12-01,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2333,842,2024-12-01,Online,Transferencia,Entregado,Entrega Estandar,7.39
2334,938,2024-12-01,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2335,909,2024-12-01,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.28
2336,407,2024-12-01,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2337,1087,2024-12-01,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2338,184,2024-12-01,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
2339,1103,2024-12-01,Online,Transferencia,Entregado,Entrega Estandar,7.17
2340,106,2024-12-01,Online,Tarjeta de Credito,Entregado,Entrega Estandar,9.14
2341,746,2024-12-02,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2342,258,2024-12-02,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.0
2343,1114,2024-12-02,Online,Tarjeta de Credito,Cancelado,Entrega Estandar,0.0
2344,131,2024-12-02,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
2345,557,2024-12-02,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2346,813,2024-12-02,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.59
2347,1008,2024-12-02,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2348,1191,2024-12-02,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2349,441,2024-12-02,Online,Transferencia,Entregado,Entrega Estandar,12.85
2350,710,2024-12-02,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.74
2351,1024,2024-12-02,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2352,124,2024-12-03,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.76
2353,716,2024-12-03,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.01
2354,77,2024-12-03,Fisico,Tarjeta de Credito,Devuelto,Retiro en Tienda,0.0
2355,438,2024-12-03,Online,Tarjeta de Debito,Entregado,Entrega Estandar,7.28
2356,346,2024-12-03,Online,Transferencia,Entregado,Entrega Estandar,8.35
2357,965,2024-12-03,Online,Tarjeta de Credito,Entregado,Entrega Express,7.06
2358,251,2024-12-03,Online,Tarjeta de Debito,Entregado,Entrega Estandar,8.92
2359,206,2024-12-04,Fisico,Tarjeta de Credito,Devuelto,Retiro en Tienda,0.0
2360,284,2024-12-04,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.14
2361,444,2024-12-04,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2362,363,2024-12-04,Online,Tarjeta de Debito,Entregado,Entrega Estandar,7.97
2363,757,2024-12-04,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.63
2364,375,2024-12-04,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
2365,866,2024-12-04,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2366,950,2024-12-05,Online,Transferencia,Entregado,Entrega Express,7.64
2367,1038,2024-12-05,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
2368,1184,2024-12-05,Online,Transferencia,Entregado,Entrega Estandar,7.75
2369,131,2024-12-05,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.56
2370,386,2024-12-06,Online,Tarjeta de Debito,Entregado,Entrega Estandar,33.21
2371,756,2024-12-06,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2372,581,2024-12-06,Online,Transferencia,Cancelado,Entrega Estandar,0.0
2373,796,2024-12-06,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2374,6,2024-12-06,Online,Transferencia,Cancelado,Entrega Estandar,0.0
2375,989,2024-12-06,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.32
2376,405,2024-12-06,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2377,407,2024-12-06,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2378,926,2024-12-07,Online,Transferencia,Entregado,Entrega Estandar,9.17
2379,338,2024-12-07,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2380,895,2024-12-07,Online,Tarjeta de Credito,Entregado,Entrega Express,7.17
2381,254,2024-12-07,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2382,950,2024-12-07,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.39
2383,113,2024-12-07,Online,Tarjeta de Debito,Entregado,Entrega Estandar,9.06
2384,559,2024-12-07,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2385,1003,2024-12-07,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
2386,577,2024-12-07,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.22
2387,359,2024-12-08,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2388,759,2024-12-08,Online,Transferencia,Entregado,Entrega Estandar,7.62
2389,407,2024-12-08,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
2390,823,2024-12-08,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.65
2391,380,2024-12-08,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2392,131,2024-12-08,Online,Transferencia,Entregado,Entrega Estandar,8.12
2393,77,2024-12-08,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2394,168,2024-12-09,Online,Tarjeta de Credito,Entregado,Entrega Estandar,9.11
2395,713,2024-12-09,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2396,859,2024-12-09,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2397,396,2024-12-09,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2398,189,2024-12-09,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2399,62,2024-12-09,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2400,203,2024-12-09,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.07
2401,353,2024-12-09,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2402,438,2024-12-10,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2403,977,2024-12-10,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2404,467,2024-12-10,Online,Transferencia,Entregado,Entrega Estandar,7.13
2405,157,2024-12-10,Online,Transferencia,Entregado,Entrega Estandar,6.85
2406,246,2024-12-10,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2407,1149,2024-12-10,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2408,77,2024-12-10,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.27
2409,950,2024-12-10,Online,Tarjeta de Credito,Entregado,Entrega Estandar,37.64
2410,353,2024-12-10,Online,Tarjeta de Credito,Entregado,Entrega Estandar,6.86
2411,403,2024-12-10,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
2412,732,2024-12-11,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.92
2413,573,2024-12-11,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
2414,88,2024-12-11,Online,Tarjeta de Debito,Entregado,Entrega Estandar,34.88
2415,406,2024-12-11,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2416,1094,2024-12-11,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.91
2417,1116,2024-12-11,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2418,62,2024-12-11,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
2419,203,2024-12-11,Online,Tarjeta de Credito,Entregado,Entrega Estandar,36.64
2420,1081,2024-12-11,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2421,519,2024-12-11,Online,Tarjeta de Credito,Devuelto,Entrega Express,7.98
2422,1109,2024-12-12,Online,Transferencia,Cancelado,Entrega Estandar,0.0
2423,1072,2024-12-12,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2424,382,2024-12-12,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
2425,14,2024-12-12,Online,Tarjeta de Debito,Entregado,Entrega Estandar,7.59
2426,79,2024-12-12,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.23
2427,1109,2024-12-12,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.32
2428,684,2024-12-12,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.95
2429,363,2024-12-12,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.62
2430,144,2024-12-13,Online,Transferencia,Entregado,Entrega Estandar,7.61
2431,1114,2024-12-13,Online,Tarjeta de Credito,Entregado,Entrega Estandar,39.94
2432,759,2024-12-13,Online,Tarjeta de Credito,Entregado,Entrega Estandar,6.88
2433,764,2024-12-13,Online,Tarjeta de Debito,Cancelado,Entrega Express,0.0
2434,121,2024-12-13,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
2435,266,2024-12-13,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.64
2436,888,2024-12-13,Online,Tarjeta de Credito,Cancelado,Entrega Estandar,0.0
2437,417,2024-12-13,Online,Tarjeta de Credito,Entregado,Entrega Estandar,9.13
2438,1044,2024-12-13,Online,Transferencia,Entregado,Entrega Estandar,33.59
2439,949,2024-12-13,Online,Transferencia,Entregado,Entrega Estandar,6.8
2440,407,2024-12-13,Online,Transferencia,Entregado,Entrega Estandar,38.95
2441,624,2024-12-13,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2442,121,2024-12-14,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2443,119,2024-12-14,Online,Transferencia,Cancelado,Entrega Estandar,0.0
2444,1184,2024-12-14,Online,Tarjeta de Debito,Entregado,Entrega Estandar,31.58
2445,1132,2024-12-14,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2446,114,2024-12-14,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.09
2447,749,2024-12-14,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2448,110,2024-12-14,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
2449,450,2024-12-14,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2450,843,2024-12-14,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2451,223,2024-12-14,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
2452,55,2024-12-14,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.03
2453,79,2024-12-14,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2454,952,2024-12-14,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
2455,710,2024-12-15,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2456,553,2024-12-15,Online,Transferencia,Entregado,Entrega Estandar,7.87
2457,1179,2024-12-15,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.98
2458,407,2024-12-15,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
2459,266,2024-12-15,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2460,311,2024-12-15,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.28
2461,673,2024-12-15,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
2462,910,2024-12-15,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.1
2463,123,2024-12-15,Online,Tarjeta de Debito,Entregado,Entrega Estandar,7.72
2464,1164,2024-12-16,Online,Transferencia,Entregado,Entrega Estandar,8.79
2465,1094,2024-12-16,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2466,186,2024-12-16,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2467,950,2024-12-16,Online,Tarjeta de Debito,Entregado,Entrega Express,7.08
2468,336,2024-12-16,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2469,441,2024-12-16,Online,Tarjeta de Credito,Entregado,Entrega Estandar,15.6
2470,396,2024-12-16,Online,Tarjeta de Debito,Entregado,Entrega Express,48.7
2471,1035,2024-12-16,Online,Tarjeta de Debito,Entregado,Entrega Estandar,7.47
2472,1180,2024-12-17,Online,Transferencia,Entregado,Entrega Express,7.06
2473,637,2024-12-17,Online,Transferencia,Entregado,Entrega Estandar,6.85
2474,1157,2024-12-17,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2475,973,2024-12-17,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2476,271,2024-12-17,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
2477,586,2024-12-17,Online,Transferencia,Entregado,Entrega Estandar,7.47
2478,958,2024-12-17,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2479,62,2024-12-17,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2480,725,2024-12-17,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2481,363,2024-12-17,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.88
2482,507,2024-12-17,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2483,121,2024-12-17,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2484,738,2024-12-17,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.18
2485,87,2024-12-17,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
2486,74,2024-12-17,Online,Tarjeta de Credito,Cancelado,Entrega Estandar,0.0
2487,280,2024-12-18,Online,Tarjeta de Credito,Entregado,Entrega Estandar,6.91
2488,731,2024-12-18,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
2489,332,2024-12-18,Online,Tarjeta de Credito,Entregado,Entrega Estandar,8.09
2490,465,2024-12-18,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2491,1094,2024-12-18,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2492,672,2024-12-18,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
2493,1011,2024-12-18,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2494,1029,2024-12-18,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.22
2495,1034,2024-12-18,Fisico,Tarjeta de Debito,Devuelto,Retiro en Tienda,0.0
2496,586,2024-12-18,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2497,559,2024-12-18,Online,Transferencia,Entregado,Entrega Estandar,6.87
2498,909,2024-12-18,Online,Transferencia,Entregado,Entrega Estandar,7.11
2499,1082,2024-12-19,Online,Transferencia,Entregado,Entrega Estandar,8.25
2500,759,2024-12-19,Online,Tarjeta de Credito,Entregado,Entrega Estandar,19.34
2501,1114,2024-12-19,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2502,954,2024-12-19,Online,Tarjeta de Credito,Entregado,Entrega Estandar,7.92
2503,850,2024-12-19,Online,Tarjeta de Credito,Entregado,Entrega Estandar,35.52
2504,1004,2024-12-19,Online,Tarjeta de Credito,Devuelto,Entrega Estandar,8.1
2505,858,2024-12-19,Online,Transferencia,Entregado,Entrega Estandar,7.67
2506,865,2024-12-19,Online,Transferencia,Entregado,Entrega Estandar,9.14
2507,628,2024-12-19,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2508,1051,2024-12-19,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2509,122,2024-12-19,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2510,941,2024-12-19,Online,Transferencia,Entregado,Entrega Estandar,7.04
2511,583,2024-12-19,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2512,111,2024-12-19,Online,Tarjeta de Credito,Entregado,Entrega Estandar,31.7
2513,1009,2024-12-19,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2514,26,2024-12-19,Online,Transferencia,Cancelado,Entrega Estandar,0.0
2515,222,2024-12-20,Online,Tarjeta de Credito,Entregado,Entrega Estandar,6.91
2516,830,2024-12-20,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2517,192,2024-12-20,Online,Transferencia,Entregado,Entrega Estandar,8.42
2518,635,2024-12-20,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2519,1111,2024-12-20,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2520,1094,2024-12-20,Online,Transferencia,Entregado,Entrega Estandar,6.82
2521,35,2024-12-20,Online,Transferencia,Entregado,Entrega Estandar,8.77
2522,274,2024-12-20,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
2523,171,2024-12-20,Online,Tarjeta de Credito,Entregado,Entrega Express,8.89
2524,1019,2024-12-20,Online,Tarjeta de Credito,Entregado,Entrega Estandar,29.04
2525,1103,2024-12-20,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2526,664,2024-12-20,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
2527,132,2024-12-20,Online,Tarjeta de Debito,Cancelado,Entrega Estandar,0.0
2528,1009,2024-12-20,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
2529,102,2024-12-20,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
2530,531,2024-12-20,Online,Tarjeta de Credito,Cancelado,Entrega Estandar,0.0
2531,308,2024-12-20,Online,Tarjeta de Credito,Entregado,Entrega Estandar,18.43
2532,21,2024-12-21,Online,Tarjeta de Credito,Entregado,Entrega Estandar,35.51
2533,690,2024-12-21,Online,Tarjeta de Debito,Entregado,Entrega Estandar,8.8
